평택고덕삼성점,"['주소 : 경기도 평택시 고덕면 여염리 4507-3 헤리움비즈타워 2차 104~106호 노브랜드버거 ', '전화번호 : 031-668-2847', '영업시간 : 월~금 10:00~22:00 / 토,일,공휴일 10:00~21:30']"
평택시청점,"['주소 : 경기도 평택시 평남로 705 1층  노브랜드버거', '전화번호 :  031-654-7595', '영업시간 : 10:00 ~ 22:00']"
평택역점,"['주소 : 경기도 평택시 평택2로 18, 1층(평택동)', '전화번호 : 031-651-0045', '영업시간 : 오전 10시~오후 10시']"
포천송우점,"['주소 : 경기도 포천시 소홀읍 송우로 63, 1층 104호, 105호 ', '전화번호 : 031-543-5487', '영업시간 : 오전 10시~오후 10시 (연중무휴)']"
포항대이점,"['주소 : 경북 포항시 남구 포스코대로 126 (1층) ', '전화번호 : 054-273-8772', '영업시간 : 10:00 ~ 22:00, 연중무휴']"
포항문덕점,"['주소 : 경상북도 포항시 남구 오천읍 원동로 69, 1층', '전화번호 : 054-293-3009', '영업시간 : 10:00 ~ 22:00, 연중무휴']"
포항양덕점,"['주소 :  경북 포항시 북구 천마로 90 1층', '전화번호 : 054-243-7676', '영업시간 : 10:00 ~ 22:00, 연중무휴']"
포항효자점,"['주소 : 경상북도 포항시 남구 효성로24', '전화번호 : 054-277-7696', '영업시간 : 10:00 ~ 22:00 , 연중무휴', '', '', ' ']"
하남덕풍점,"['주소 : 경기도 하남시 신장로 152 1층', '전화번호 : 031-8028-4645', '영업시간 : 월~일 : 24시간']"
하남미사역점,"['주소 : 경기도 하남시 미사강변동로85', '힐스테이트 에코미사 108, 109호 노브랜드버거', '전화번호 :  031-796-1020', '영업시간 : 10:00 ~ 22:00']"
학동역점,"['주소 : 서울특별시 강남구 학동로 215(논현동)', '전화번호 : 02-511-1072', '영업시간 : 오전 10시~오후 10시']"
한성대입구역점,"['주소 : 서울 성북구 동소문로 12 청암빌딩 1층', '전화번호 : 02-765-8101', '영업시간 : 10:00~24:00']"
홍대점,"['주소 : 서울특별시 마포구 홍익로 25(서교동)', '전화번호 : 02-322-2731', '영업시간 : 오전 10시~오후 10시', ' ']"
화성새솔점,"['주소 : 경기도 화성시 수노을중앙로 150, 더드림프라자 1층', '전화번호 : 031-357-1044', '영업시간 : 오전 10시~오후 10시']"
화성향남지구점,"['주소 : 경기도 화성시 향남읍 상신하길로 298번길 7 - 21 105호', '전화번호 : 031-366-1920', '영업시간 : 10:00 ~ 22:00']"
SSG랜더스필드점,"['주소 : 인천광역시 미추홀구 매소홀로 618 인천 SSG랜더스필드 1루 매표소 2층', '전화번호 : 032-446-0670', '영업시간 : 경기 2시간 30분 전 ~ 8회 말', '※ 경기일만 운영', ' ']"
